member_id,R,F,M,r_grade,f_grade,m_grade
2636425310@k,34,1,37900.0,4,1,1
2636454384@k,34,1,40900.0,4,1,1
2636531643@k,34,1,21800.0,4,1,1
2636589773@k,34,1,58400.0,4,1,2
2636617519@k,34,1,35900.0,4,1,1
2636618056@k,34,1,27900.0,4,1,1
2636629567@k,15,1,13900.0,4,1,1
26367580@n,140,1,35900.0,3,1,1
2637008907@k,18,2,32000.0,4,2,1
2637209086@k,34,1,57200.0,4,1,2
2637285222@k,34,1,23900.0,4,1,1
2637314494@k,34,1,65800.0,4,1,2
2637360607@k,34,1,20700.0,4,1,1
2637430871@k,33,1,40900.0,4,1,1
2637474615@k,33,1,35800.0,4,1,1
2637479240@k,33,1,9000.0,4,1,1
2637489070@k,33,1,33900.0,4,1,1
2637510272@k,33,1,21500.0,4,1,1
2637534522@k,33,1,39900.0,4,1,1
2637569499@k,33,1,30900.0,4,1,1
2637709465@k,33,1,27900.0,4,1,1
2637776165@k,10,2,45400.0,4,2,1
2637824677@k,33,1,39900.0,4,1,1
2637882474@k,33,1,35900.0,4,1,1
2637898458@k,33,1,40900.0,4,1,1
2638052928@k,33,1,32900.0,4,1,1
2638066779@k,33,1,9900.0,4,1,1
2638500894@k,33,1,41000.0,4,1,1
2638540655@k,33,1,28900.0,4,1,1
2638772060@k,33,1,32900.0,4,1,1
2638829557@k,32,1,34700.0,4,1,1
2638831848@k,33,1,28800.0,4,1,1
2638861990@k,33,1,35900.0,4,1,1
2638989367@k,30,1,8400.0,4,1,1
2639108181@k,32,1,35800.0,4,1,1
2639129182@k,32,1,35900.0,4,1,1
2639147091@k,32,1,33800.0,4,1,1
2639312497@k,32,1,40900.0,4,1,1
2639365787@k,30,1,40900.0,4,1,1
2639439475@k,32,1,57800.0,4,1,2
2639485065@k,32,1,39800.0,4,1,1
2639496263@k,32,1,35900.0,4,1,1
2639769280@k,32,1,9900.0,4,1,1
26399463@n,12,3,45229.0,4,3,1
2640014013@k,32,1,13900.0,4,1,1
26400512@n,172,1,30800.0,3,1,1
2640072655@k,32,1,11900.0,4,1,1
2640103918@k,32,1,40900.0,4,1,1
2640122189@k,32,1,14900.0,4,1,1
26401980@n,202,1,137700.0,2,1,3
2640316086@k,31,1,28900.0,4,1,1
2640365472@k,31,1,37900.0,4,1,1
26404141@n,303,1,17400.0,1,1,1
2640563610@k,31,1,12900.0,4,1,1
26405758@n,88,1,37900.0,4,1,1
2640631663@k,31,1,54800.0,4,1,2
2640780831@k,31,1,27800.0,4,1,1
2641203006@k,31,1,88700.0,4,1,2
2641235494@k,31,1,10900.0,4,1,1
2641527703@k,31,1,23800.0,4,1,1
2641549570@k,30,1,53800.0,4,1,2
2641567010@k,30,1,33800.0,4,1,1
2641613622@k,30,1,33900.0,4,1,1
2641719568@k,30,1,24800.0,4,1,1
26419068@n,217,1,159500.0,2,1,3
2642252505@k,30,1,40900.0,4,1,1
26422858@n,267,1,38200.0,2,1,1
2642552379@k,29,1,7900.0,4,1,1
2642652990@k,27,1,14900.0,4,1,1
2642661491@k,30,1,37700.0,4,1,1
2642696491@k,30,1,14900.0,4,1,1
2642860183@k,30,1,34700.0,4,1,1
2643009286@k,29,1,53300.0,4,1,2
2643015238@k,29,1,9900.0,4,1,1
2643023800@k,29,1,77700.0,4,1,2
2643026470@k,29,1,28900.0,4,1,1
2643046388@k,29,1,37900.0,4,1,1
2643140213@k,29,1,40000.0,4,1,1
2643145733@k,8,2,77800.0,4,2,2
2643223560@k,29,1,18800.0,4,1,1
2643436208@k,23,2,81700.0,4,2,2
2643453935@k,29,1,12900.0,4,1,1
2643790381@k,29,1,18800.0,4,1,1
2643803557@k,15,2,52800.0,4,2,1
2644021353@k,29,1,41900.0,4,1,1
2644128108@k,29,1,35800.0,4,1,1
2644153396@k,29,1,8900.0,4,1,1
2644217829@k,29,1,8900.0,4,1,1
2644316132@k,28,1,35800.0,4,1,1
26443862@n,346,1,107200.0,1,1,3
2644388742@k,28,1,33900.0,4,1,1
26445866@n,126,1,79100.0,3,1,2
2644624763@k,28,1,24800.0,4,1,1
2644829066@k,28,1,47700.0,4,1,1
2644845846@g,85,1,40900.0,4,1,1
2644962993@k,28,1,23900.0,4,1,1
2645128154@k,28,1,23800.0,4,1,1
2645224864@k,28,1,32900.0,4,1,1
26453768@n,142,1,49200.0,3,1,1
2645384378@k,28,1,37900.0,4,1,1
2645507220@k,28,1,15800.0,4,1,1
2645613293@k,28,1,40900.0,4,1,1
2645623376@k,28,1,35900.0,4,1,1
26456517@n,13,1,38900.0,4,1,1
2645684669@k,27,1,88100.0,4,1,2
2645727256@k,2,2,26800.0,4,2,1
2645776266@k,25,2,24800.0,4,2,1
2645913767@k,27,1,39900.0,4,1,1
2645980267@k,27,1,34900.0,4,1,1
2646081812@k,27,1,40900.0,4,1,1
2646108581@k,27,1,9900.0,4,1,1
2646343250@k,27,1,23800.0,4,1,1
2646407840@k,27,1,40400.0,4,1,1
2646453503@k,25,1,8900.0,4,1,1
2646565631@k,27,1,29900.0,4,1,1
2646600695@k,27,1,40900.0,4,1,1
2646839690@k,21,2,74800.0,4,2,2
2647130590@k,26,1,53800.0,4,1,2
2647212654@k,26,1,8900.0,4,1,1
2647516808@k,26,1,39900.0,4,1,1
2647687722@k,26,1,20000.0,4,1,1
2647701843@k,26,1,37800.0,4,1,1
2647726883@k,26,1,38800.0,4,1,1
2647775084@k,26,1,8900.0,4,1,1
2648082184@k,26,1,8900.0,4,1,1
2648236754@k,26,1,44999.0,4,1,1
2648404532@k,26,1,12900.0,4,1,1
2648441754@k,26,1,25900.0,4,1,1
2648485821@k,16,1,13900.0,4,1,1
2648621631@k,25,1,23900.0,4,1,1
26489625@n,98,1,12900.0,3,1,1
2649151129@k,25,1,13900.0,4,1,1
2649286958@k,25,1,12900.0,4,1,1
2649692332@k,25,1,32900.0,4,1,1
2649713738@k,25,1,12900.0,4,1,1
2649873915@k,25,1,40900.0,4,1,1
2650079644@k,21,1,41900.0,4,1,1
2650114057@k,24,1,28900.0,4,1,1
2650241678@k,24,1,32900.0,4,1,1
2650453593@k,24,1,35400.0,4,1,1
2650844847@k,24,1,30200.0,4,1,1
2650872797@k,24,1,23800.0,4,1,1
2651065442@k,24,1,28900.0,4,1,1
2651179957@k,23,1,14600.0,4,1,1
26512664@n,115,1,37000.0,3,1,1
2651278700@k,23,1,36900.0,4,1,1
2651299839@k,23,1,8900.0,4,1,1
2651367660@k,23,1,43000.0,4,1,1
2651380139@k,23,1,35900.0,4,1,1
2651769399@k,23,1,12900.0,4,1,1
26517759@n,294,3,132200.0,1,3,3
2651905782@k,23,1,30900.0,4,1,1
2651951022@k,23,1,23800.0,4,1,1
2651967877@k,23,1,37900.0,4,1,1
2652291981@k,23,1,40900.0,4,1,1
2652374426@k,23,1,41900.0,4,1,1
2652513754@k,23,1,33700.0,4,1,1
2652542101@k,22,1,31800.0,4,1,1
2652563642@k,21,1,59500.0,4,1,2
2652621283@k,15,2,78800.0,4,2,2
2652624377@k,22,1,10900.0,4,1,1
2652637428@k,22,1,39800.0,4,1,1
26526630@n,63,1,33400.0,4,1,1
2652724003@k,21,1,55800.0,4,1,2
2653182804@k,22,1,7900.0,4,1,1
2653244613@k,22,1,35900.0,4,1,1
2653452958@k,22,1,29000.0,4,1,1
2653735171@k,22,1,37000.0,4,1,1
2653779807@k,22,1,40900.0,4,1,1
2653806009@k,22,1,44200.0,4,1,1
2653827237@k,22,1,41000.0,4,1,1
2653986630@k,22,1,32000.0,4,1,1
2653993533@k,22,1,58800.0,4,1,2
2654011098@k,22,1,14900.0,4,1,1
2654111529@k,21,1,12900.0,4,1,1
2654131118@k,21,1,29900.0,4,1,1
2654214995@k,21,1,43800.0,4,1,1
2654268721@k,21,1,39400.0,4,1,1
2654560223@k,21,1,33900.0,4,1,1
2654718953@k,19,1,53800.0,4,1,2
2654723491@k,21,1,12900.0,4,1,1
2654804117@k,21,1,40900.0,4,1,1
2654852059@k,21,1,36200.0,4,1,1
2654893603@k,21,1,36900.0,4,1,1
26549059@n,334,1,38900.0,1,1,1
2655112132@k,21,1,40700.0,4,1,1
2655136585@k,21,2,79800.0,4,2,2
2655442043@k,21,1,59500.0,4,1,2
2655504050@k,20,1,55900.0,4,1,2
2655523763@k,20,1,28900.0,4,1,1
2655608019@k,20,1,22100.0,4,1,1
26556340@n,164,1,40900.0,3,1,1
2655799538@k,19,1,43900.0,4,1,1
2655858847@k,20,1,14900.0,4,1,1
2655875683@k,20,1,8900.0,4,1,1
2655888073@k,20,1,60300.0,4,1,2
2655983264@k,20,1,7900.0,4,1,1
2656072709@k,4,1,70900.0,4,1,2
2656171599@k,18,1,36900.0,4,1,1
2656396294@k,20,1,29000.0,4,1,1
2656419695@k,20,1,40900.0,4,1,1
2656492679@k,16,1,35900.0,4,1,1
2656814013@k,20,1,35900.0,4,1,1
2656821373@k,20,1,13900.0,4,1,1
2656861973@k,20,1,10400.0,4,1,1
2656967331@k,20,1,13400.0,4,1,1
2656975196@k,19,1,14400.0,4,1,1
2657061448@k,19,1,23900.0,4,1,1
2657160795@k,19,1,41900.0,4,1,1
2657194880@k,19,1,28800.0,4,1,1
2657286772@k,19,1,33900.0,4,1,1
2657536361@k,19,1,35900.0,4,1,1
2657549588@k,19,1,36900.0,4,1,1
2657630178@k,5,1,26800.0,4,1,1
2657842384@k,19,1,8900.0,4,1,1
2657917619@k,19,1,36900.0,4,1,1
2658015699@k,19,1,28900.0,4,1,1
2658173843@k,19,1,9900.0,4,1,1
2658242297@k,19,1,37900.0,4,1,1
2658413804@k,17,1,37900.0,4,1,1
2658415378@k,18,1,44200.0,4,1,1
2658461131@k,18,1,22100.0,4,1,1
2658466530@k,18,1,34900.0,4,1,1
2658472797@k,18,1,33900.0,4,1,1
2658489013@k,18,1,39900.0,4,1,1
2658498317@k,18,1,27800.0,4,1,1
2658818212@k,18,1,12900.0,4,1,1
2658871483@k,18,1,13900.0,4,1,1
2659330315@k,18,1,41900.0,4,1,1
2659647849@k,18,1,40900.0,4,1,1
2659783727@k,18,1,16900.0,4,1,1
2659876437@k,15,1,16900.0,4,1,1
2659915517@k,18,1,16900.0,4,1,1
2659919255@k,14,1,35900.0,4,1,1
2659924994@k,5,1,15900.0,4,1,1
2659962417@k,18,1,21900.0,4,1,1
2659978838@k,18,1,13900.0,4,1,1
2660065228@k,17,1,35900.0,4,1,1
2660115297@k,17,1,32900.0,4,1,1
2660156566@k,17,1,37900.0,4,1,1
2660183825@k,17,1,32000.0,4,1,1
2660481312@k,17,1,35900.0,4,1,1
2660590846@k,17,1,16900.0,4,1,1
2660621534@k,17,1,37900.0,4,1,1
2660690437@k,17,1,16900.0,4,1,1
2660697840@k,17,1,14900.0,4,1,1
2660703065@k,2,2,76100.0,4,2,2
2660723117@k,17,1,19300.0,4,1,1
2660754005@k,17,1,37900.0,4,1,1
2660829878@k,17,1,37900.0,4,1,1
2660941016@k,17,1,35900.0,4,1,1
2660958637@k,17,1,38700.0,4,1,1
2660961871@k,17,1,23800.0,4,1,1
2661044969@k,17,1,27800.0,4,1,1
2661143340@k,17,1,37900.0,4,1,1
2661147072@k,17,1,37900.0,4,1,1
2661246209@k,17,1,35900.0,4,1,1
2661273906@k,17,1,71200.0,4,1,2
2661318348@k,17,1,37900.0,4,1,1
2661393127@k,17,1,45800.0,4,1,1
2661510564@k,16,1,23100.0,4,1,1
2661510832@k,16,1,51800.0,4,1,1
2661573204@k,16,1,10900.0,4,1,1
2661607089@k,16,1,37900.0,4,1,1
2661611339@k,15,2,73900.0,4,2,2
2661619843@k,16,1,17100.0,4,1,1
2661624350@k,16,1,36700.0,4,1,1
2661677690@k,16,1,35900.0,4,1,1
2661698733@k,16,1,37900.0,4,1,1
2661708855@k,16,1,38900.0,4,1,1
2661773532@k,16,1,23100.0,4,1,1
2661936189@k,16,1,35900.0,4,1,1
2661989398@k,16,1,11900.0,4,1,1
2661998397@k,16,1,33900.0,4,1,1
2662064406@k,16,1,13900.0,4,1,1
2662157558@k,16,1,43800.0,4,1,1
2662207032@k,16,1,36900.0,4,1,1
2662211751@k,16,1,37900.0,4,1,1
2662376147@k,1,1,39000.0,4,1,1
2662535970@k,16,1,76800.0,4,1,2
2662598524@k,16,1,33900.0,4,1,1
2662611948@k,16,1,37900.0,4,1,1
2662618980@k,16,1,16900.0,4,1,1
2662640758@k,16,1,48200.0,4,1,1
2662655134@k,16,1,36900.0,4,1,1
2662655417@k,16,1,34400.0,4,1,1
2662785327@k,16,1,61800.0,4,1,2
2662829991@k,15,1,35900.0,4,1,1
2662856458@k,15,1,37900.0,4,1,1
2662880425@k,15,1,12000.0,4,1,1
2662935441@k,15,1,31000.0,4,1,1
2662966573@k,15,1,35900.0,4,1,1
2663018619@k,15,1,12000.0,4,1,1
2663050417@k,15,1,14900.0,4,1,1
2663057259@k,15,1,23900.0,4,1,1
2663064419@k,15,1,17900.0,4,1,1
2663236022@k,15,1,17100.0,4,1,1
2663891264@k,14,1,99000.0,4,1,2
26640557@n,169,1,62600.0,3,1,2
2664109935@k,15,1,27800.0,4,1,1
2664177735@k,13,1,27000.0,4,1,1
2664186339@k,15,1,19100.0,4,1,1
2664212932@k,15,1,36900.0,4,1,1
2664232487@k,15,1,40900.0,4,1,1
2664341622@k,15,1,50800.0,4,1,1
2664495257@k,14,2,75800.0,4,2,2
2664565681@k,15,1,13900.0,4,1,1
2664628351@k,15,1,56600.0,4,1,2
2664683862@k,15,1,47000.0,4,1,1
2664724993@k,15,1,36900.0,4,1,1
2664816524@k,14,1,39900.0,4,1,1
2664818427@k,15,1,38900.0,4,1,1
2664851221@k,15,1,13900.0,4,1,1
2664937348@k,14,1,36900.0,4,1,1
2665033212@k,14,1,40900.0,4,1,1
2665053978@k,14,1,21100.0,4,1,1
2665172285@k,4,1,37900.0,4,1,1
2665175498@k,14,1,36900.0,4,1,1
2665280623@k,14,1,11900.0,4,1,1
2665386493@k,14,1,37000.0,4,1,1
2665563871@k,14,1,11900.0,4,1,1
2665576016@k,14,1,13900.0,4,1,1
26656176@n,8,1,62700.0,4,1,2
26656376@n,13,2,72300.0,4,2,2
2665645084@k,14,1,22800.0,4,1,1
2665649788@k,14,1,7900.0,4,1,1
2665687217@k,14,1,36900.0,4,1,1
2665705297@k,14,1,35900.0,4,1,1
2665715108@k,14,1,36900.0,4,1,1
2665821500@k,14,1,32900.0,4,1,1
2665923730@k,14,1,23800.0,4,1,1
2665987908@k,14,1,30800.0,4,1,1
2665993728@k,14,1,24300.0,4,1,1
2666050769@k,14,1,40900.0,4,1,1
2666127999@k,14,1,40900.0,4,1,1
2666130501@k,14,1,15900.0,4,1,1
2666336008@k,14,1,45200.0,4,1,1
2666355167@k,14,1,40800.0,4,1,1
2666362622@k,14,1,32200.0,4,1,1
2666391663@k,13,1,16900.0,4,1,1
2666396673@k,13,1,37900.0,4,1,1
2666417245@k,13,1,22100.0,4,1,1
2666424004@k,13,1,31065.0,4,1,1
2666457859@k,13,1,17900.0,4,1,1
2666507868@k,13,1,37900.0,4,1,1
2666518070@k,0,1,57200.0,4,1,2
26665662@n,3,2,52400.0,4,2,1
2666638631@k,13,1,11900.0,4,1,1
2666648716@k,13,1,22100.0,4,1,1
2666661669@k,12,1,19800.0,4,1,1
2666678908@k,13,1,55800.0,4,1,2
2666703195@k,13,1,11900.0,4,1,1
2666886911@k,13,1,37900.0,4,1,1
2666910270@k,13,1,16900.0,4,1,1
2666944499@k,13,1,38900.0,4,1,1
26669670@n,241,1,38700.0,2,1,1
2667007980@k,13,2,81800.0,4,2,2
2667104414@k,13,1,38900.0,4,1,1
2667145187@k,13,1,37900.0,4,1,1
2667331325@k,13,1,35900.0,4,1,1
26673951@n,304,2,78812.0,1,2,2
2667450464@k,13,1,25800.0,4,1,1
2667542275@k,13,1,35900.0,4,1,1
2667561720@k,13,1,62600.0,4,1,2
2667649931@k,13,1,17100.0,4,1,1
2667696859@k,13,1,16900.0,4,1,1
2667760212@k,13,1,37900.0,4,1,1
2667821371@k,13,1,17100.0,4,1,1
2667826546@k,13,1,15900.0,4,1,1
2667832635@k,13,1,19900.0,4,1,1
2667846727@k,12,1,14900.0,4,1,1
2667852390@k,12,1,36900.0,4,1,1
2667859702@k,12,1,48800.0,4,1,1
2667864734@k,12,1,52000.0,4,1,1
2667886680@k,12,1,36000.0,4,1,1
2667904082@k,0,1,40300.0,4,1,1
2667953658@k,12,1,17100.0,4,1,1
2668011459@k,12,1,13900.0,4,1,1
2668051291@k,12,1,44200.0,4,1,1
2668065817@k,12,1,148000.0,4,1,3
2668140854@k,12,1,22100.0,4,1,1
2668184489@k,12,1,29900.0,4,1,1
2668370304@k,12,1,11900.0,4,1,1
2668508783@k,12,1,79800.0,4,1,2
2668517304@k,12,1,16900.0,4,1,1
2668572242@k,12,1,11900.0,4,1,1
2668648059@k,12,1,36900.0,4,1,1
2668743395@k,11,1,37900.0,4,1,1
2668762017@k,12,1,37900.0,4,1,1
26687985@n,351,1,38700.0,1,1,1
2668859926@k,12,1,14600.0,4,1,1
2668921044@k,9,1,25885.0,4,1,1
2668953275@k,12,1,35900.0,4,1,1
2669024831@k,12,1,35900.0,4,1,1
26690403@n,312,1,48000.0,1,1,1
2669259933@k,12,1,36900.0,4,1,1
2669280439@k,12,1,38900.0,4,1,1
2669428847@k,11,1,35900.0,4,1,1
2669692272@k,11,1,16900.0,4,1,1
2669719857@k,11,1,16900.0,4,1,1
26697852@n,336,1,35500.0,1,1,1
2669876976@k,11,1,11900.0,4,1,1
2670166580@k,11,1,37900.0,4,1,1
2670234957@k,11,1,13900.0,4,1,1
2670288885@k,11,1,13900.0,4,1,1
26703182@n,35,2,71650.0,4,2,2
2670402150@k,11,1,75800.0,4,1,2
2670459729@k,11,1,37000.0,4,1,1
2670632377@k,11,1,37900.0,4,1,1
2670647336@k,11,1,17100.0,4,1,1
2670731778@k,10,1,54800.0,4,1,2
2670837750@k,10,1,13900.0,4,1,1
2670951218@k,10,1,28000.0,4,1,1
2670973999@k,10,1,14900.0,4,1,1
2671281910@k,10,1,23100.0,4,1,1
2671364499@k,10,1,35900.0,4,1,1
2671399605@k,10,1,11900.0,4,1,1
2671402916@k,6,1,11900.0,4,1,1
2671649786@k,10,1,37900.0,4,1,1
2671718968@k,10,1,35900.0,4,1,1
2671752558@k,10,1,65700.0,4,1,2
2671980129@k,10,1,17100.0,4,1,1
2671999671@k,10,1,27300.0,4,1,1
2672107901@k,9,1,37900.0,4,1,1
2672150200@k,9,1,34615.0,4,1,1
2672165149@k,9,1,11900.0,4,1,1
2672261514@k,9,1,10900.0,4,1,1
2672273786@k,9,1,36900.0,4,1,1
2672538446@k,9,1,50200.0,4,1,1
2672593493@k,9,1,29000.0,4,1,1
2672623534@k,9,1,35900.0,4,1,1
2672627829@k,9,1,37900.0,4,1,1
2672770627@k,9,1,40900.0,4,1,1
2672803868@k,9,1,22100.0,4,1,1
2672845622@k,9,1,33900.0,4,1,1
2672865616@k,9,1,16900.0,4,1,1
2672925825@k,9,1,21100.0,4,1,1
2673231938@k,9,1,152000.0,4,1,3
2673240151@k,9,1,25900.0,4,1,1
2673274037@k,9,1,11900.0,4,1,1
2673438271@k,8,1,24300.0,4,1,1
2673514028@k,8,1,16900.0,4,1,1
2673519254@k,8,1,41900.0,4,1,1
2673592510@k,8,1,13900.0,4,1,1
2673921297@k,6,1,37900.0,4,1,1
2673945737@k,8,1,35900.0,4,1,1
2673988233@k,8,1,39600.0,4,1,1
2674229109@k,8,1,22100.0,4,1,1
2674300408@k,8,1,39900.0,4,1,1
2674401939@k,8,1,36900.0,4,1,1
2674470198@k,8,1,35000.0,4,1,1
2674489212@k,8,1,38900.0,4,1,1
2674615549@k,8,1,154000.0,4,1,3
2674652374@k,8,1,13900.0,4,1,1
2674686315@k,8,1,17100.0,4,1,1
2674699488@k,8,1,6700.0,4,1,1
2674764388@k,8,1,24300.0,4,1,1
2674767052@k,7,1,35900.0,4,1,1
2674837413@k,7,1,33800.0,4,1,1
2674879571@k,7,1,35900.0,4,1,1
2674902241@k,7,1,49900.0,4,1,1
2675045913@k,7,1,38400.0,4,1,1
2675107226@k,7,1,37900.0,4,1,1
2675144692@k,7,1,38900.0,4,1,1
2675268804@k,7,1,52400.0,4,1,1
2675352170@k,7,1,17100.0,4,1,1
2675567098@k,7,1,19100.0,4,1,1
2675629899@k,7,1,35900.0,4,1,1
2675809209@k,7,1,16900.0,4,1,1
2675988995@k,7,1,45800.0,4,1,1
2676190098@k,7,1,72000.0,4,1,2
2676261089@k,7,1,35900.0,4,1,1
2676312639@k,6,1,33900.0,4,1,1
2676314271@k,6,1,40900.0,4,1,1
26766219@n,6,1,38900.0,4,1,1
2676652693@k,5,1,13900.0,4,1,1
2676653116@k,6,1,32000.0,4,1,1
2677027620@k,6,1,70900.0,4,1,2
2677088005@k,6,1,36900.0,4,1,1
2677197949@k,6,1,37900.0,4,1,1
2677233833@k,6,1,28900.0,4,1,1
2677353108@k,6,1,32000.0,4,1,1
2677475541@k,6,1,26800.0,4,1,1
2677534745@k,6,1,32000.0,4,1,1
2677536662@k,6,1,16400.0,4,1,1
2677738861@k,5,1,25800.0,4,1,1
2677938130@k,5,1,13900.0,4,1,1
2678130125@k,5,1,144300.0,4,1,3
2678252496@k,5,1,10900.0,4,1,1
2678453784@k,5,1,40900.0,4,1,1
2678818461@k,5,1,48800.0,4,1,1
2678844046@k,5,1,35900.0,4,1,1
2678893118@k,5,1,48800.0,4,1,1
2679082455@k,5,1,39580.0,4,1,1
2679251399@k,4,1,18600.0,4,1,1
26793767@n,56,1,34900.0,4,1,1
2679391332@k,4,1,32000.0,4,1,1
2679624405@k,4,1,28900.0,4,1,1
2679644858@k,1,1,32000.0,4,1,1
2679851345@k,4,1,35900.0,4,1,1
26799140@n,225,1,15400.0,2,1,1
2680112286@k,4,1,61800.0,4,1,2
2680173127@k,4,1,40900.0,4,1,1
2680714538@k,3,1,40900.0,4,1,1
2680720189@k,3,1,37900.0,4,1,1
2680734636@k,3,1,25900.0,4,1,1
26810730@n,22,3,130800.0,4,3,3
2681145651@k,3,1,39900.0,4,1,1
2681172840@k,1,1,23800.0,4,1,1
26811770@n,172,1,27800.0,3,1,1
2681202972@k,3,1,11900.0,4,1,1
2681523757@k,3,1,35900.0,4,1,1
26815279@n,6,2,65591.0,4,2,2
26815442@n,197,1,47300.0,2,1,1
2681650196@k,2,1,54290.0,4,1,2
2681680568@k,3,1,30900.0,4,1,1
2681869565@k,3,1,27900.0,4,1,1
2681943926@k,2,1,44200.0,4,1,1
2681948853@k,2,1,33800.0,4,1,1
2682040591@k,2,1,35800.0,4,1,1
2682118218@k,2,1,38805.0,4,1,1
2682319689@k,2,1,57200.0,4,1,2
2682339418@k,2,1,35150.0,4,1,1
2682487319@k,1,1,32900.0,4,1,1
2682684419@k,2,1,37900.0,4,1,1
2682794201@k,2,1,62800.0,4,1,2
2682931663@k,2,1,38800.0,4,1,1
2682941272@k,2,1,42200.0,4,1,1
2682978454@k,2,1,28800.0,4,1,1
2683148343@k,2,1,13000.0,4,1,1
2683160195@k,2,1,28900.0,4,1,1
2683262499@k,1,1,33900.0,4,1,1
2683273162@k,1,1,13900.0,4,1,1
2683275293@k,1,1,44800.0,4,1,1
2683372830@k,1,1,32900.0,4,1,1
2683418164@k,1,1,22100.0,4,1,1
2683435513@k,1,1,22100.0,4,1,1
2683527830@k,1,1,52200.0,4,1,1
2683677042@k,1,1,20945.0,4,1,1
2683835375@k,1,1,35900.0,4,1,1
26838437@n,112,1,35500.0,3,1,1
26843875@n,261,1,16900.0,2,1,1
26844648@n,307,1,40700.0,1,1,1
2684639885@k,1,1,28900.0,4,1,1
2684704155@k,1,1,35900.0,4,1,1
2684705034@k,1,1,35900.0,4,1,1
2684817839@k,0,1,15900.0,4,1,1
2684921714@k,0,1,33500.0,4,1,1
2684928121@k,0,1,16900.0,4,1,1
2685039199@k,0,1,40900.0,4,1,1
2685047626@k,0,1,52200.0,4,1,1
2685144288@k,0,1,40900.0,4,1,1
2685354679@k,0,1,150000.0,4,1,3
2685430622@k,0,1,22100.0,4,1,1
2685435049@k,0,1,38800.0,4,1,1
2685714360@k,0,1,13900.0,4,1,1
2685869584@k,0,1,11900.0,4,1,1
2686008160@k,0,1,35900.0,4,1,1
2686029197@k,0,1,23800.0,4,1,1
26879307@n,21,1,9900.0,4,1,1
26881511@n,217,1,34200.0,2,1,1
26887256@n,57,1,32400.0,4,1,1
26891922@n,21,2,67900.0,4,2,2
26894877@n,28,1,9900.0,4,1,1
26906475@n,253,1,13900.0,2,1,1
26906733@n,13,1,37739.0,4,1,1
26950785@n,116,1,52800.0,3,1,1
26958153@n,8,1,39900.0,4,1,1
26992893@n,112,1,37000.0,3,1,1
26996636@n,250,1,40700.0,2,1,1
27024395@n,340,1,40000.0,1,1,1
27062182@n,141,1,15900.0,3,1,1
27072622@n,232,1,33358.0,2,1,1
2707417660@g,140,1,40900.0,3,1,1
27077549@n,135,1,29800.0,3,1,1
27101828@n,158,2,72700.0,3,2,2
27111245@n,217,1,115000.0,2,1,3
27119864@n,207,1,33700.0,2,1,1
27121570@n,82,1,15900.0,4,1,1
27140854@n,160,1,35900.0,3,1,1
27220204@n,138,3,200888.0,3,3,4
27235567@n,136,1,31900.0,3,1,1
27239329@n,132,1,16900.0,3,1,1
27243911@n,159,1,159300.0,3,1,3
27244386@n,335,1,45589.0,1,1,1
27254373@n,116,1,62800.0,3,1,2
27256535@n,197,1,45900.0,2,1,1
27256867@n,237,1,38268.0,2,1,1
27256939@n,352,1,38600.0,1,1,1
27272891@n,94,1,28500.0,3,1,1
2727964739@g,184,1,49300.0,2,1,1
27292967@n,190,1,37900.0,2,1,1
27296957@n,59,1,41000.0,4,1,1
27303152@n,304,1,36839.0,1,1,1
27309757@n,39,3,109040.0,4,3,3
2731653@n,209,1,35000.0,2,1,1
2731989@n,124,2,88600.0,3,2,2
27321864@n,106,1,37300.0,3,1,1
27324294@n,57,2,33800.0,4,2,1
27326946@n,56,1,33900.0,4,1,1
27330426@n,288,1,14500.0,1,1,1
27344871@n,296,1,109300.0,1,1,3
27367535@n,200,1,29400.0,2,1,1
27371681@n,105,1,35000.0,3,1,1
27373918@n,246,1,38700.0,2,1,1
27379654@n,239,1,52800.0,2,1,1
27428831@n,219,1,17400.0,2,1,1
27437674@n,13,1,22100.0,4,1,1
27441209@n,195,1,41900.0,2,1,1
27441948@n,64,1,32400.0,4,1,1
27450403@n,257,1,40300.0,2,1,1
27456244@n,66,1,49400.0,4,1,1
27466084@n,194,1,49300.0,2,1,1
27507054@n,143,1,41900.0,3,1,1
27512368@n,70,1,32400.0,4,1,1
27521048@n,261,1,15400.0,2,1,1
27547871@n,16,2,74400.0,4,2,2
27561407@n,206,1,35000.0,2,1,1
27565027@n,175,1,67800.0,3,1,2
27579307@n,181,1,40000.0,2,1,1
27587272@n,108,1,23000.0,3,1,1
27598758@n,74,1,33400.0,4,1,1
27614724@n,35,1,54200.0,4,1,2
27617755@n,184,1,16900.0,2,1,1
27620999@n,171,1,30800.0,3,1,1
27629049@n,141,1,16900.0,3,1,1
27637137@n,6,2,80648.0,4,2,2
27639104@n,175,2,75339.0,3,2,2
27643126@n,48,1,41900.0,4,1,1
27655492@n,308,1,38700.0,1,1,1
27667468@n,103,1,43200.0,3,1,1
27672936@n,76,1,32400.0,4,1,1
27682397@n,36,2,69300.0,4,2,2
27688487@n,124,1,39800.0,3,1,1
27699535@n,208,1,60800.0,2,1,2
27699956@n,188,2,108790.0,2,2,3
27715993@n,141,1,53900.0,3,1,2
2773218574@g,74,1,33400.0,4,1,1
27763244@n,68,1,48400.0,4,1,1
27776482@n,147,1,58200.0,3,1,2
